time,open,high,low,close,volume
2019-07-27 00:00:00,1.2346778979364457,1.4028979539871216,1.2310316295274057,1.4028979539871216,2247.64
2019-07-27 04:00:00,1.390156857840635,1.3907252562660097,1.2526354801207924,1.2650859208942933,15076.97
2019-07-27 08:00:00,1.3248667932837073,1.3925004675637345,1.3028972485987333,1.3200444471919652,24220.15
2019-07-27 12:00:00,1.3262958244412038,1.3896363673553458,1.2457309864424417,1.3858023991992339,1526.35
2019-07-27 16:00:00,1.38401318911451,1.393255350349959,1.229742923859076,1.3830474278008615,2457.05
2019-07-27 20:00:00,1.2219380140304565,1.3836255789436969,1.2219380140304565,1.3100521822553064,14806.3
2019-07-28 00:00:00,1.3406675200143123,1.368595004081726,1.3396031266361113,1.368595004081726,3165.14
2019-07-28 04:00:00,1.2492490355906565,1.3385545528272302,1.2412917269034054,1.3255709349993758,4763.3
2019-07-28 08:00:00,1.3355871191373863,1.3669556868975352,1.3213862784546617,1.35903513663064,1269.74
2019-07-28 12:00:00,1.3216540552868172,1.3327898448400923,1.2935149593034236,1.3310131330512216,1555.15
2019-07-28 16:00:00,1.3330707373131536,1.3657881088307608,1.2620160410047263,1.362472306695141,552.2
2019-07-28 20:00:00,1.2368580102920532,1.282200335662801,1.2368580102920532,1.2639075895049463,5131.55
2019-07-29 00:00:00,1.1988032037563285,1.3759410381317139,1.187081082305686,1.3759410381317139,14041.54
2019-07-29 04:00:00,1.1979861160311476,1.373846139144387,1.1862991142652377,1.324719679346253,7088.36
2019-07-29 08:00:00,1.2427990668494107,1.3636483160893587,1.2089899695013089,1.2179427889393692,786.98
2019-07-29 12:00:00,1.319648899369094,1.3727735616138168,1.1985572276580732,1.21718103610043,9549.34
2019-07-29 16:00:00,1.2604567033296608,1.2899658420931406,1.209799477796278,1.2703692287197585,1443.87
2019-07-29 20:00:00,1.1754430532455444,1.239433678978556,1.1754430532455444,1.187062431009668,6757.92
2019-07-30 00:00:00,1.3346801551529093,1.3743330240249634,1.2796657255458177,1.3743330240249634,6416.38
2019-07-30 04:00:00,1.3464583421700265,1.3642890712523728,1.2680736896717733,1.2690147712658082,4901.95
2019-07-30 08:00:00,1.342248692868082,1.3693946501056964,1.2743468937731914,1.3517789853351088,138.64
2019-07-30 12:00:00,1.3042671120175164,1.369058475534398,1.2811710837657921,1.3325374633571105,2341.59
2019-07-30 16:00:00,1.3643432796631663,1.3682234230594672,1.2790892248132135,1.2980267538778205,2478.5
2019-07-30 20:00:00,1.266484022140503,1.3702804209870532,1.266484022140503,1.3107016627876287,1929.99
2019-07-31 00:00:00,1.304732571849012,1.3284080028533936,1.2722873454887984,1.3284080028533936,2172.57
2019-07-31 04:00:00,1.2900084777691185,1.3273365792109435,1.2702157014775397,1.3195562496684965,1031.84
2019-07-31 08:00:00,1.29943652227145,1.3255065742267886,1.2979032251853992,1.2986091489419216,105.58
2019-07-31 12:00:00,1.3265977968360354,1.3269507600356607,1.2828009741882815,1.2975226511084206,4939.76
2019-07-31 16:00:00,1.3046384272125073,1.3262405680228424,1.3027320063640968,1.306607173074541,2360.27
2019-07-31 20:00:00,1.265267014503479,1.3044893263627932,1.265267014503479,1.291462334289473,941.65
2019-08-01 00:00:00,1.2790470812203418,1.3593679666519165,1.2785376147367258,1.3593679666519165,179.8
2019-08-01 04:00:00,1.3219806915518135,1.3232945243208973,1.2947312393674124,1.2988814053951296,1289.9
2019-08-01 08:00:00,1.338191771362561,1.3555427600410994,1.2972836066814233,1.327677246733408,542.48
2019-08-01 12:00:00,1.3219899938944675,1.3447186629145251,1.2833001931813777,1.3389018260202692,160.17
2019-08-01 16:00:00,1.3267321792653783,1.3501264481824031,1.2894925048411006,1.3420607403004317,4180.17
2019-08-01 20:00:00,1.2753219604492188,1.3589821996788771,1.2753219604492188,1.35339340527844,2487.68
2019-08-02 00:00:00,1.243357135871886,1.353227972984314,1.219899237831573,1.353227972984314,2146.08
2019-08-02 04:00:00,1.2614911110409939,1.347394378370839,1.2497291332223934,1.3343119976364208,457.26
2019-08-02 08:00:00,1.3307843566426312,1.3389852173671855,1.234933305559579,1.2412871696329724,3266.06
2019-08-02 12:00:00,1.3460009734983154,1.347718227167558,1.2728114300587503,1.311485359848812,2903.29
2019-08-02 16:00:00,1.3052193745452236,1.3476230260250797,1.2176068349319116,1.3469280418201597,1645.54
2019-08-02 20:00:00,1.214966058731079,1.3140733975297905,1.214966058731079,1.300468916724021,3142.63
2019-08-03 00:00:00,1.2735809566542993,1.280282974243164,1.2722906421946538,1.280282974243164,121.35
2019-08-03 04:00:00,1.2554895861435031,1.279859905247967,1.2444887619688592,1.2790419629393255,2255.65
2019-08-03 08:00:00,1.265192503820186,1.2749422584488959,1.2541311603652656,1.2604894663082031,996.38
2019-08-03 12:00:00,1.2550329954063248,1.2802697997375705,1.2443988870266693,1.2774967803245445,563.9
2019-08-03 16:00:00,1.280025430234718,1.2801225250963308,1.266269883036316,1.268163959330988,324.66
2019-08-03 20:00:00,1.2424520254135132,1.2793652032462977,1.2424520254135132,1.27768043368576,276.33
2019-08-04 00:00:00,1.2161959886064766,1.2628519535064697,1.1980111395722595,1.2628519535064697,374.25
2019-08-04 04:00:00,1.214551418823363,1.237582007613968,1.2094621133925836,1.2121760373776254,254.13
2019-08-04 08:00:00,1.2141310433474688,1.2580595245827855,1.1952736211334427,1.2511425153991917,814.16
2019-08-04 12:00:00,1.2590150783470018,1.2622998991372871,1.1949300953841333,1.2143525315325283,121.2
2019-08-04 16:00:00,1.2222374060229848,1.24796126450194,1.207909605139077,1.2126203943464757,240.78
2019-08-04 20:00:00,1.1936869621276855,1.2485625547930703,1.1936869621276855,1.2360201590948434,2787.91
2019-08-05 00:00:00,1.2639546880712484,1.283797025680542,1.2574206700145252,1.283797025680542,1499.28
2019-08-05 04:00:00,1.1638142351683471,1.2837000626227408,1.1626139124642834,1.272144026693501,1070.74
